user_id,event_name,event_dt
4299,complete_profile,2025-01-22T13:10:00
5961,signup,2025-01-22T13:25:00
3493,signup,2025-01-22T13:26:00
2949,invite_teammate,2025-01-22T13:31:00
596,verify_email,2025-01-22T13:32:00
5618,signup,2025-01-22T13:37:00
4299,create_project,2025-01-22T13:40:00
596,complete_profile,2025-01-22T13:43:00
3493,verify_email,2025-01-22T13:55:00
3493,complete_profile,2025-01-22T14:00:00
5618,verify_email,2025-01-22T14:01:00
4860,signup,2025-01-22T14:03:00
4860,verify_email,2025-01-22T14:16:00
3493,create_project,2025-01-22T14:19:00
3493,connect_source,2025-01-22T14:34:00
2244,view_dashboard,2025-01-22T14:36:00
3493,first_dashboard,2025-01-22T14:46:00
4860,complete_profile,2025-01-22T14:51:00
2398,signup,2025-01-22T14:55:00
2710,signup,2025-01-22T15:00:00
3493,invite_teammate,2025-01-22T15:02:00
1104,run_query,2025-01-22T15:15:00
2710,verify_email,2025-01-22T15:15:00
4498,signup,2025-01-22T15:24:00
3562,create_report,2025-01-22T15:31:00
4498,verify_email,2025-01-22T15:33:00
2689,signup,2025-01-22T16:12:00
2689,verify_email,2025-01-22T16:25:00
2004,signup,2025-01-22T16:26:00
2413,edit_dashboard,2025-01-22T16:28:00
1099,signup,2025-01-22T16:33:00
3931,signup,2025-01-22T16:42:00
2004,verify_email,2025-01-22T16:44:00
825,signup,2025-01-22T16:59:00
309,signup,2025-01-22T17:11:00
3931,verify_email,2025-01-22T17:12:00
4787,signup,2025-01-22T17:18:00
2004,complete_profile,2025-01-22T17:21:00
3931,complete_profile,2025-01-22T17:30:00
3936,signup,2025-01-22T17:31:00
825,verify_email,2025-01-22T17:36:00
4787,verify_email,2025-01-22T17:47:00
309,verify_email,2025-01-22T17:50:00
5728,view_dashboard,2025-01-22T17:55:00
3936,verify_email,2025-01-22T17:56:00
3936,complete_profile,2025-01-22T18:10:00
979,signup,2025-01-22T18:14:00
4787,complete_profile,2025-01-22T18:17:00
979,verify_email,2025-01-22T18:19:00
4877,signup,2025-01-22T18:23:00
3137,signup,2025-01-22T18:26:00
309,complete_profile,2025-01-22T18:29:00
309,create_project,2025-01-22T18:33:00
4656,signup,2025-01-22T18:38:00
3936,create_project,2025-01-22T18:39:00
309,connect_source,2025-01-22T18:44:00
4787,create_project,2025-01-22T18:46:00
3137,verify_email,2025-01-22T18:48:00
979,complete_profile,2025-01-22T18:52:00
4877,verify_email,2025-01-22T18:52:00
309,first_dashboard,2025-01-22T18:55:00
3956,create_report,2025-01-22T18:56:00
4787,connect_source,2025-01-22T18:57:00
979,create_project,2025-01-22T19:02:00
3137,complete_profile,2025-01-22T19:03:00
5141,signup,2025-01-22T19:03:00
5141,verify_email,2025-01-22T19:05:00
4877,complete_profile,2025-01-22T19:07:00
4227,signup,2025-01-22T19:11:00
4899,signup,2025-01-22T19:15:00
4787,first_dashboard,2025-01-22T19:17:00
4877,create_project,2025-01-22T19:23:00
4899,verify_email,2025-01-22T19:28:00
4227,verify_email,2025-01-22T19:31:00
4877,connect_source,2025-01-22T19:32:00
309,invite_teammate,2025-01-22T19:34:00
4899,complete_profile,2025-01-22T19:37:00
979,connect_source,2025-01-22T19:40:00
1336,signup,2025-01-22T19:41:00
3930,signup,2025-01-22T19:41:00
3137,create_project,2025-01-22T19:42:00
4787,invite_teammate,2025-01-22T19:43:00
4666,signup,2025-01-22T19:46:00
4666,verify_email,2025-01-22T19:47:00
5256,signup,2025-01-22T19:50:00
3117,signup,2025-01-22T19:57:00
4899,create_project,2025-01-22T19:58:00
979,first_dashboard,2025-01-22T20:01:00
3117,verify_email,2025-01-22T20:02:00
4227,complete_profile,2025-01-22T20:06:00
4227,create_project,2025-01-22T20:10:00
5152,signup,2025-01-22T20:10:00
3117,complete_profile,2025-01-22T20:11:00
4877,first_dashboard,2025-01-22T20:12:00
5152,verify_email,2025-01-22T20:12:00
257,signup,2025-01-22T20:13:00
1336,verify_email,2025-01-22T20:13:00
3930,verify_email,2025-01-22T20:13:00
979,invite_teammate,2025-01-22T20:15:00
1040,signup,2025-01-22T20:26:00
5256,verify_email,2025-01-22T20:30:00
3117,create_project,2025-01-22T20:35:00
4877,invite_teammate,2025-01-22T20:40:00
3084,run_query,2025-01-22T20:42:00
5152,complete_profile,2025-01-22T20:42:00
3930,complete_profile,2025-01-22T20:46:00
1040,verify_email,2025-01-22T21:00:00
41,create_report,2025-01-22T21:08:00
3930,create_project,2025-01-22T21:11:00
5152,create_project,2025-01-22T21:14:00
409,edit_dashboard,2025-01-22T21:20:00
1040,complete_profile,2025-01-22T21:30:00
4023,signup,2025-01-22T21:33:00
1543,signup,2025-01-22T21:39:00
4554,signup,2025-01-22T21:51:00
2915,signup,2025-01-22T21:53:00
4023,verify_email,2025-01-22T21:55:00
1543,verify_email,2025-01-22T22:01:00
2530,signup,2025-01-22T22:01:00
1040,create_project,2025-01-22T22:05:00
4554,verify_email,2025-01-22T22:05:00
2915,verify_email,2025-01-22T22:13:00
2915,complete_profile,2025-01-22T22:25:00
4554,complete_profile,2025-01-22T22:33:00
3487,edit_dashboard,2025-01-22T22:35:00
1543,complete_profile,2025-01-22T22:36:00
1999,create_report,2025-01-22T22:43:00
2915,create_project,2025-01-22T22:46:00
1543,create_project,2025-01-22T22:50:00
3084,edit_dashboard,2025-01-22T22:50:00
4525,create_report,2025-01-22T22:52:00
4554,create_project,2025-01-22T23:08:00
3909,create_report,2025-01-22T23:25:00
1274,signup,2025-01-22T23:27:00
5526,run_query,2025-01-22T23:27:00
383,edit_dashboard,2025-01-22T23:38:00
1274,verify_email,2025-01-22T23:52:00
3763,create_report,2025-01-22T23:58:00
1777,run_query,2025-01-23T00:01:00
1730,edit_dashboard,2025-01-23T00:18:00
1777,view_dashboard,2025-01-23T00:29:00
1274,complete_profile,2025-01-23T00:30:00
3326,share_report,2025-01-23T00:32:00
5795,create_report,2025-01-23T00:32:00
1193,create_report,2025-01-23T00:47:00
3909,share_report,2025-01-23T00:47:00
3562,run_query,2025-01-23T00:49:00
4383,run_query,2025-01-23T00:52:00
2484,view_dashboard,2025-01-23T00:54:00
4433,run_query,2025-01-23T00:57:00
4920,edit_dashboard,2025-01-23T01:10:00
2274,run_query,2025-01-23T01:11:00
4145,edit_dashboard,2025-01-23T01:47:00
4527,view_dashboard,2025-01-23T02:04:00
100,create_report,2025-01-23T02:06:00
567,share_report,2025-01-23T02:26:00
2745,share_report,2025-01-23T02:43:00
3876,run_query,2025-01-23T03:02:00
1683,share_report,2025-01-23T03:31:00
1642,edit_dashboard,2025-01-23T04:31:00
3151,view_dashboard,2025-01-23T04:32:00
2742,edit_dashboard,2025-01-23T05:06:00
494,share_report,2025-01-23T05:18:00
2064,edit_dashboard,2025-01-23T05:38:00
847,view_dashboard,2025-01-23T05:56:00
2745,run_query,2025-01-23T06:17:00
717,edit_dashboard,2025-01-23T06:23:00
1738,view_dashboard,2025-01-23T06:40:00
2484,share_report,2025-01-23T06:48:00
5795,view_dashboard,2025-01-23T06:51:00
3033,edit_dashboard,2025-01-23T07:14:00
2484,edit_dashboard,2025-01-23T07:34:00
2018,signup,2025-01-23T07:36:00
2018,verify_email,2025-01-23T07:39:00
5305,edit_dashboard,2025-01-23T07:40:00
5526,share_report,2025-01-23T07:49:00
4339,signup,2025-01-23T07:51:00
1085,signup,2025-01-23T07:56:00
4339,verify_email,2025-01-23T08:00:00
2018,complete_profile,2025-01-23T08:02:00
1085,verify_email,2025-01-23T08:07:00
4832,run_query,2025-01-23T08:17:00
5526,edit_dashboard,2025-01-23T08:18:00
2018,create_project,2025-01-23T08:29:00
3544,signup,2025-01-23T08:33:00
229,create_report,2025-01-23T08:38:00
1085,complete_profile,2025-01-23T08:39:00
1972,create_report,2025-01-23T08:44:00
3544,verify_email,2025-01-23T09:04:00
2952,signup,2025-01-23T09:05:00
994,view_dashboard,2025-01-23T09:06:00
3544,complete_profile,2025-01-23T09:07:00
1085,create_project,2025-01-23T09:11:00
743,signup,2025-01-23T09:20:00
2173,signup,2025-01-23T09:29:00
982,signup,2025-01-23T09:33:00
743,verify_email,2025-01-23T09:38:00
2173,verify_email,2025-01-23T09:38:00
2952,verify_email,2025-01-23T09:38:00
743,complete_profile,2025-01-23T09:40:00
3544,create_project,2025-01-23T09:40:00
5043,signup,2025-01-23T09:47:00
4281,signup,2025-01-23T09:49:00
4459,signup,2025-01-23T09:50:00
3544,connect_source,2025-01-23T10:00:00
2173,complete_profile,2025-01-23T10:01:00
5764,signup,2025-01-23T10:04:00
3391,signup,2025-01-23T10:06:00
2732,signup,2025-01-23T10:07:00
3544,first_dashboard,2025-01-23T10:08:00
2952,complete_profile,2025-01-23T10:09:00
3391,verify_email,2025-01-23T10:12:00
2732,verify_email,2025-01-23T10:13:00
2001,signup,2025-01-23T10:14:00
5603,run_query,2025-01-23T10:16:00
743,create_project,2025-01-23T10:17:00
4281,verify_email,2025-01-23T10:24:00
4459,verify_email,2025-01-23T10:24:00
2462,edit_dashboard,2025-01-23T10:25:00
1933,create_report,2025-01-23T10:28:00
743,connect_source,2025-01-23T10:29:00
3534,signup,2025-01-23T10:29:00
3780,signup,2025-01-23T10:31:00
3534,verify_email,2025-01-23T10:38:00
5764,verify_email,2025-01-23T10:40:00
2173,create_project,2025-01-23T10:41:00
5764,complete_profile,2025-01-23T10:45:00
2244,view_dashboard,2025-01-23T10:46:00
3391,complete_profile,2025-01-23T10:50:00
4459,complete_profile,2025-01-23T10:55:00
743,first_dashboard,2025-01-23T10:56:00
743,invite_teammate,2025-01-23T10:58:00
3534,complete_profile,2025-01-23T11:08:00
559,signup,2025-01-23T11:20:00
1822,create_report,2025-01-23T11:28:00
3876,run_query,2025-01-23T11:39:00
2201,view_dashboard,2025-01-23T11:53:00
3938,signup,2025-01-23T11:56:00
2167,signup,2025-01-23T12:05:00
4189,edit_dashboard,2025-01-23T12:11:00
1296,signup,2025-01-23T12:13:00
4189,edit_dashboard,2025-01-23T12:15:00
2167,verify_email,2025-01-23T12:25:00
1296,verify_email,2025-01-23T12:26:00
3938,verify_email,2025-01-23T12:29:00
648,create_report,2025-01-23T12:41:00
3938,complete_profile,2025-01-23T12:49:00
2167,complete_profile,2025-01-23T12:51:00
3150,view_dashboard,2025-01-23T12:53:00
973,signup,2025-01-23T12:55:00
3938,create_project,2025-01-23T12:56:00
1822,share_report,2025-01-23T13:01:00
994,run_query,2025-01-23T13:04:00
1688,signup,2025-01-23T13:10:00
2804,signup,2025-01-23T13:13:00
1688,verify_email,2025-01-23T13:26:00
973,verify_email,2025-01-23T13:28:00
144,create_report,2025-01-23T13:34:00
3938,connect_source,2025-01-23T13:34:00
973,complete_profile,2025-01-23T13:37:00
5659,signup,2025-01-23T13:37:00
5659,verify_email,2025-01-23T13:44:00
4677,signup,2025-01-23T13:46:00
1688,complete_profile,2025-01-23T13:50:00
5659,complete_profile,2025-01-23T13:54:00
3492,signup,2025-01-23T13:57:00
3492,verify_email,2025-01-23T13:58:00
1283,signup,2025-01-23T13:59:00
525,signup,2025-01-23T14:08:00
3938,first_dashboard,2025-01-23T14:08:00
7,run_query,2025-01-23T14:10:00
4677,verify_email,2025-01-23T14:10:00
973,create_project,2025-01-23T14:12:00
3492,complete_profile,2025-01-23T14:15:00
973,connect_source,2025-01-23T14:16:00
4920,edit_dashboard,2025-01-23T14:25:00
4645,signup,2025-01-23T14:33:00
3195,signup,2025-01-23T14:38:00
2462,edit_dashboard,2025-01-23T14:40:00
4645,verify_email,2025-01-23T14:40:00
4677,complete_profile,2025-01-23T14:42:00
5456,signup,2025-01-23T14:44:00
525,verify_email,2025-01-23T14:46:00
973,first_dashboard,2025-01-23T14:46:00
3938,invite_teammate,2025-01-23T14:46:00
422,view_dashboard,2025-01-23T14:51:00
5456,verify_email,2025-01-23T14:54:00
2068,signup,2025-01-23T15:06:00
4677,create_project,2025-01-23T15:08:00
2068,verify_email,2025-01-23T15:15:00
5925,signup,2025-01-23T15:15:00
5925,verify_email,2025-01-23T15:21:00
5456,complete_profile,2025-01-23T15:23:00
2101,signup,2025-01-23T15:24:00
3869,run_query,2025-01-23T15:27:00
5925,complete_profile,2025-01-23T15:32:00
5456,create_project,2025-01-23T15:34:00
5925,create_project,2025-01-23T15:34:00
1122,signup,2025-01-23T15:37:00
4832,edit_dashboard,2025-01-23T15:39:00
2101,verify_email,2025-01-23T15:42:00
2068,complete_profile,2025-01-23T15:44:00
5305,create_report,2025-01-23T15:44:00
1122,verify_email,2025-01-23T15:52:00
2832,signup,2025-01-23T15:52:00
5456,connect_source,2025-01-23T15:55:00
5925,connect_source,2025-01-23T15:55:00
1122,complete_profile,2025-01-23T15:59:00
5456,first_dashboard,2025-01-23T16:11:00
422,create_report,2025-01-23T16:17:00
2832,verify_email,2025-01-23T16:17:00
3850,view_dashboard,2025-01-23T16:20:00
2068,create_project,2025-01-23T16:24:00
5925,first_dashboard,2025-01-23T16:24:00
2832,complete_profile,2025-01-23T16:28:00
3100,signup,2025-01-23T16:28:00
1822,share_report,2025-01-23T16:29:00
1199,signup,2025-01-23T16:30:00
4882,signup,2025-01-23T16:34:00
1915,signup,2025-01-23T16:35:00
1199,verify_email,2025-01-23T16:47:00
3100,verify_email,2025-01-23T16:47:00
2976,signup,2025-01-23T16:51:00
1915,verify_email,2025-01-23T16:52:00
2064,edit_dashboard,2025-01-23T17:09:00
3100,complete_profile,2025-01-23T17:11:00
4882,verify_email,2025-01-23T17:14:00
3271,signup,2025-01-23T17:20:00
1199,complete_profile,2025-01-23T17:21:00
4086,share_report,2025-01-23T17:25:00
1199,create_project,2025-01-23T17:26:00
2976,verify_email,2025-01-23T17:26:00
1509,signup,2025-01-23T17:31:00
2976,complete_profile,2025-01-23T17:37:00
4882,complete_profile,2025-01-23T17:41:00
3100,create_project,2025-01-23T17:45:00
3271,verify_email,2025-01-23T17:50:00
780,signup,2025-01-23T17:55:00
4978,run_query,2025-01-23T17:56:00
5020,share_report,2025-01-23T17:56:00
1185,view_dashboard,2025-01-23T17:58:00
1199,connect_source,2025-01-23T18:01:00
1509,verify_email,2025-01-23T18:01:00
1199,first_dashboard,2025-01-23T18:10:00
3271,complete_profile,2025-01-23T18:10:00
4882,create_project,2025-01-23T18:11:00
3271,create_project,2025-01-23T18:19:00
3100,connect_source,2025-01-23T18:20:00
780,verify_email,2025-01-23T18:26:00
3100,first_dashboard,2025-01-23T18:26:00
4882,connect_source,2025-01-23T18:28:00
4882,first_dashboard,2025-01-23T18:38:00
780,complete_profile,2025-01-23T18:43:00
780,create_project,2025-01-23T18:46:00
3100,invite_teammate,2025-01-23T18:46:00
4882,invite_teammate,2025-01-23T19:06:00
5435,signup,2025-01-23T19:07:00
1642,view_dashboard,2025-01-23T19:14:00
2391,signup,2025-01-23T19:17:00
2391,verify_email,2025-01-23T19:23:00
2391,complete_profile,2025-01-23T19:27:00
5435,verify_email,2025-01-23T19:27:00
4783,signup,2025-01-23T19:30:00
4025,signup,2025-01-23T19:31:00
2882,create_report,2025-01-23T19:37:00
2816,create_report,2025-01-23T19:43:00
4783,verify_email,2025-01-23T19:43:00
2391,create_project,2025-01-23T19:44:00
2778,signup,2025-01-23T19:53:00
4025,verify_email,2025-01-23T19:55:00
2778,verify_email,2025-01-23T20:05:00
4025,complete_profile,2025-01-23T20:05:00
5435,complete_profile,2025-01-23T20:06:00
5435,create_project,2025-01-23T20:07:00
1055,signup,2025-01-23T20:08:00
5435,connect_source,2025-01-23T20:11:00
3033,edit_dashboard,2025-01-23T20:16:00
4783,complete_profile,2025-01-23T20:22:00
5435,first_dashboard,2025-01-23T20:22:00
4025,create_project,2025-01-23T20:29:00
1055,verify_email,2025-01-23T20:30:00
2274,run_query,2025-01-23T20:36:00
4783,create_project,2025-01-23T20:42:00
1055,complete_profile,2025-01-23T20:49:00
1121,view_dashboard,2025-01-23T20:57:00
4783,connect_source,2025-01-23T20:57:00
5435,invite_teammate,2025-01-23T20:58:00
1055,create_project,2025-01-23T21:03:00
4572,view_dashboard,2025-01-23T21:03:00
3254,signup,2025-01-23T21:11:00
1056,signup,2025-01-23T21:15:00
1947,edit_dashboard,2025-01-23T21:15:00
3254,verify_email,2025-01-23T21:20:00
5668,run_query,2025-01-23T21:24:00
3121,signup,2025-01-23T21:27:00
3121,verify_email,2025-01-23T21:29:00
3121,complete_profile,2025-01-23T21:30:00
4783,first_dashboard,2025-01-23T21:33:00
140,signup,2025-01-23T21:42:00
3121,create_project,2025-01-23T21:42:00
1972,edit_dashboard,2025-01-23T21:45:00
1056,verify_email,2025-01-23T21:46:00
2843,signup,2025-01-23T21:48:00
2260,create_report,2025-01-23T21:56:00
5581,edit_dashboard,2025-01-23T22:00:00
5933,signup,2025-01-23T22:00:00
4721,signup,2025-01-23T22:06:00
2843,verify_email,2025-01-23T22:12:00
140,verify_email,2025-01-23T22:15:00
1056,complete_profile,2025-01-23T22:18:00
4721,verify_email,2025-01-23T22:18:00
3033,run_query,2025-01-23T22:23:00
140,complete_profile,2025-01-23T22:25:00
4155,signup,2025-01-23T22:25:00
4155,verify_email,2025-01-23T22:26:00
4998,signup,2025-01-23T22:32:00
2843,complete_profile,2025-01-23T22:33:00
4998,verify_email,2025-01-23T22:37:00
4721,complete_profile,2025-01-23T22:38:00
4155,complete_profile,2025-01-23T22:43:00
140,create_project,2025-01-23T22:45:00
2371,signup,2025-01-23T22:46:00
1056,create_project,2025-01-23T22:47:00
4721,create_project,2025-01-23T22:47:00
4155,create_project,2025-01-23T23:02:00
4998,complete_profile,2025-01-23T23:03:00
2843,create_project,2025-01-23T23:06:00
4155,connect_source,2025-01-23T23:06:00
5180,signup,2025-01-23T23:09:00
2371,verify_email,2025-01-23T23:16:00
2371,complete_profile,2025-01-23T23:21:00
4998,create_project,2025-01-23T23:25:00
2371,create_project,2025-01-23T23:39:00
1617,create_report,2025-01-23T23:40:00
4155,first_dashboard,2025-01-23T23:42:00
2274,create_report,2025-01-23T23:55:00
4998,connect_source,2025-01-23T23:58:00
2371,connect_source,2025-01-24T00:03:00
383,share_report,2025-01-24T00:08:00
5020,share_report,2025-01-24T00:19:00
4998,first_dashboard,2025-01-24T00:21:00
5861,edit_dashboard,2025-01-24T00:25:00
4918,share_report,2025-01-24T01:02:00
5169,run_query,2025-01-24T02:20:00
5781,run_query,2025-01-24T02:23:00
3102,edit_dashboard,2025-01-24T02:27:00
41,view_dashboard,2025-01-24T02:34:00
4946,run_query,2025-01-24T03:07:00
2898,share_report,2025-01-24T03:18:00
3909,run_query,2025-01-24T03:48:00
2133,create_report,2025-01-24T04:49:00
4457,view_dashboard,2025-01-24T05:16:00
5879,edit_dashboard,2025-01-24T05:20:00
1121,view_dashboard,2025-01-24T05:28:00
2656,run_query,2025-01-24T05:29:00
2745,run_query,2025-01-24T05:29:00
5225,create_report,2025-01-24T05:36:00
5667,share_report,2025-01-24T05:37:00
2064,create_report,2025-01-24T05:52:00
127,share_report,2025-01-24T06:01:00
5097,signup,2025-01-24T07:24:00
5778,view_dashboard,2025-01-24T07:25:00
4906,signup,2025-01-24T07:27:00
1089,run_query,2025-01-24T07:32:00
3049,signup,2025-01-24T07:32:00
4592,signup,2025-01-24T07:40:00
4592,verify_email,2025-01-24T07:48:00
3530,signup,2025-01-24T07:53:00
4592,complete_profile,2025-01-24T07:53:00
5097,verify_email,2025-01-24T07:57:00
3049,verify_email,2025-01-24T07:58:00
573,run_query,2025-01-24T08:01:00
4906,verify_email,2025-01-24T08:01:00
2939,signup,2025-01-24T08:04:00
4945,signup,2025-01-24T08:10:00
3909,run_query,2025-01-24T08:15:00
4906,complete_profile,2025-01-24T08:15:00
3238,signup,2025-01-24T08:16:00
5781,run_query,2025-01-24T08:22:00
3530,verify_email,2025-01-24T08:28:00
4945,verify_email,2025-01-24T08:28:00
2096,signup,2025-01-24T08:30:00
1556,create_report,2025-01-24T08:32:00
3843,share_report,2025-01-24T08:32:00
3530,complete_profile,2025-01-24T08:34:00
4074,create_report,2025-01-24T08:34:00
4906,create_project,2025-01-24T08:34:00
5097,complete_profile,2025-01-24T08:37:00
2939,verify_email,2025-01-24T08:42:00
2096,verify_email,2025-01-24T08:44:00
5097,create_project,2025-01-24T08:46:00
3238,verify_email,2025-01-24T08:50:00
4906,connect_source,2025-01-24T08:52:00
4945,complete_profile,2025-01-24T08:56:00
5497,signup,2025-01-24T08:56:00
3238,complete_profile,2025-01-24T09:05:00
4906,first_dashboard,2025-01-24T09:08:00
3408,signup,2025-01-24T09:12:00
2939,complete_profile,2025-01-24T09:15:00
2402,signup,2025-01-24T09:16:00
3238,create_project,2025-01-24T09:17:00
3408,verify_email,2025-01-24T09:17:00
4945,create_project,2025-01-24T09:18:00
3300,edit_dashboard,2025-01-24T09:26:00
3408,complete_profile,2025-01-24T09:31:00
2402,verify_email,2025-01-24T09:32:00
5497,verify_email,2025-01-24T09:32:00
4892,signup,2025-01-24T09:39:00
3150,view_dashboard,2025-01-24T09:47:00
2939,create_project,2025-01-24T09:49:00
4892,verify_email,2025-01-24T09:51:00
1999,share_report,2025-01-24T09:52:00
3004,signup,2025-01-24T09:52:00
3238,connect_source,2025-01-24T09:52:00
3543,signup,2025-01-24T09:55:00
3004,verify_email,2025-01-24T09:56:00
3004,complete_profile,2025-01-24T09:59:00
2402,complete_profile,2025-01-24T10:00:00
1754,signup,2025-01-24T10:03:00
3543,verify_email,2025-01-24T10:03:00
1738,view_dashboard,2025-01-24T10:08:00
3607,signup,2025-01-24T10:12:00
953,signup,2025-01-24T10:18:00
1754,verify_email,2025-01-24T10:22:00
3607,verify_email,2025-01-24T10:22:00
2402,create_project,2025-01-24T10:23:00
4892,complete_profile,2025-01-24T10:26:00
1754,complete_profile,2025-01-24T10:28:00
3543,complete_profile,2025-01-24T10:32:00
5868,signup,2025-01-24T10:35:00
3004,create_project,2025-01-24T10:38:00
3543,create_project,2025-01-24T10:40:00
3543,connect_source,2025-01-24T10:44:00
2402,connect_source,2025-01-24T10:51:00
4892,create_project,2025-01-24T10:51:00
953,verify_email,2025-01-24T10:55:00
1601,signup,2025-01-24T11:03:00
4892,connect_source,2025-01-24T11:06:00
218,signup,2025-01-24T11:11:00
218,verify_email,2025-01-24T11:12:00
4146,signup,2025-01-24T11:12:00
953,complete_profile,2025-01-24T11:15:00
2402,first_dashboard,2025-01-24T11:20:00
3543,first_dashboard,2025-01-24T11:24:00
678,view_dashboard,2025-01-24T11:33:00
1601,verify_email,2025-01-24T11:39:00
3543,invite_teammate,2025-01-24T11:39:00
3843,view_dashboard,2025-01-24T11:40:00
4146,verify_email,2025-01-24T11:43:00
4892,first_dashboard,2025-01-24T11:46:00
5548,signup,2025-01-24T11:56:00
1601,complete_profile,2025-01-24T11:57:00
3414,signup,2025-01-24T12:05:00
3414,verify_email,2025-01-24T12:10:00
5548,verify_email,2025-01-24T12:14:00
5738,signup,2025-01-24T12:19:00
4324,signup,2025-01-24T12:21:00
7,create_report,2025-01-24T12:26:00
1601,create_project,2025-01-24T12:31:00
5548,complete_profile,2025-01-24T12:32:00
4324,verify_email,2025-01-24T12:36:00
5548,create_project,2025-01-24T12:38:00
3414,complete_profile,2025-01-24T12:44:00
4832,run_query,2025-01-24T12:50:00
4324,complete_profile,2025-01-24T13:09:00
3414,create_project,2025-01-24T13:10:00
5406,signup,2025-01-24T13:10:00
2220,signup,2025-01-24T13:22:00
5603,share_report,2025-01-24T13:22:00
1653,signup,2025-01-24T13:29:00
1653,verify_email,2025-01-24T13:30:00
2220,verify_email,2025-01-24T13:36:00
5406,verify_email,2025-01-24T13:36:00
5166,signup,2025-01-24T13:51:00
734,signup,2025-01-24T13:53:00
5406,complete_profile,2025-01-24T13:57:00
5406,create_project,2025-01-24T14:01:00
1896,signup,2025-01-24T14:03:00
2220,complete_profile,2025-01-24T14:04:00
2972,signup,2025-01-24T14:10:00
1896,verify_email,2025-01-24T14:11:00
4715,run_query,2025-01-24T14:12:00
4447,signup,2025-01-24T14:14:00
5534,signup,2025-01-24T14:17:00
5166,verify_email,2025-01-24T14:19:00
4909,signup,2025-01-24T14:20:00
2972,verify_email,2025-01-24T14:21:00
2972,complete_profile,2025-01-24T14:23:00
7,create_report,2025-01-24T14:24:00
4909,verify_email,2025-01-24T14:25:00
5406,connect_source,2025-01-24T14:26:00
5534,verify_email,2025-01-24T14:28:00
4447,verify_email,2025-01-24T14:30:00
734,verify_email,2025-01-24T14:31:00
2841,share_report,2025-01-24T14:33:00
5406,first_dashboard,2025-01-24T14:33:00
734,complete_profile,2025-01-24T14:37:00
4447,complete_profile,2025-01-24T14:37:00
550,signup,2025-01-24T14:41:00
2220,create_project,2025-01-24T14:44:00
1896,complete_profile,2025-01-24T14:45:00
4909,complete_profile,2025-01-24T14:45:00
5483,signup,2025-01-24T14:54:00
5166,complete_profile,2025-01-24T14:55:00
5483,verify_email,2025-01-24T15:00:00
2972,create_project,2025-01-24T15:03:00
1376,signup,2025-01-24T15:06:00
4447,create_project,2025-01-24T15:07:00
4909,create_project,2025-01-24T15:17:00
217,signup,2025-01-24T15:19:00
1896,create_project,2025-01-24T15:22:00
4909,connect_source,2025-01-24T15:26:00
4447,connect_source,2025-01-24T15:27:00
2154,signup,2025-01-24T15:28:00
5483,complete_profile,2025-01-24T15:28:00
5166,create_project,2025-01-24T15:29:00
217,verify_email,2025-01-24T15:33:00
3763,run_query,2025-01-24T15:36:00
2154,verify_email,2025-01-24T15:39:00
4457,share_report,2025-01-24T15:45:00
5166,connect_source,2025-01-24T15:46:00
286,signup,2025-01-24T15:51:00
4909,first_dashboard,2025-01-24T15:51:00
573,edit_dashboard,2025-01-24T15:52:00
217,complete_profile,2025-01-24T16:01:00
2154,complete_profile,2025-01-24T16:01:00
4447,first_dashboard,2025-01-24T16:01:00
5166,first_dashboard,2025-01-24T16:02:00
4447,invite_teammate,2025-01-24T16:19:00
217,create_project,2025-01-24T16:21:00
5166,invite_teammate,2025-01-24T16:29:00
3012,run_query,2025-01-24T16:36:00
4572,create_report,2025-01-24T16:45:00
4757,signup,2025-01-24T16:51:00
4757,verify_email,2025-01-24T17:24:00
4446,signup,2025-01-24T17:27:00
1813,signup,2025-01-24T17:35:00
1556,run_query,2025-01-24T17:42:00
4757,complete_profile,2025-01-24T17:47:00
5988,signup,2025-01-24T17:47:00
5988,verify_email,2025-01-24T17:54:00
4757,create_project,2025-01-24T17:55:00
4446,verify_email,2025-01-24T18:06:00
4446,complete_profile,2025-01-24T18:07:00
1110,signup,2025-01-24T18:11:00
1813,verify_email,2025-01-24T18:11:00
3286,signup,2025-01-24T18:12:00
3286,verify_email,2025-01-24T18:14:00
1620,signup,2025-01-24T18:17:00
464,signup,2025-01-24T18:21:00
4757,connect_source,2025-01-24T18:21:00
1110,verify_email,2025-01-24T18:32:00
1620,verify_email,2025-01-24T18:33:00
5988,complete_profile,2025-01-24T18:33:00
3286,complete_profile,2025-01-24T18:34:00
4757,first_dashboard,2025-01-24T18:42:00
1813,complete_profile,2025-01-24T18:43:00
1620,complete_profile,2025-01-24T18:45:00
4446,create_project,2025-01-24T18:47:00
5988,create_project,2025-01-24T18:47:00
1398,create_report,2025-01-24T18:55:00
5255,signup,2025-01-24T18:57:00
3785,signup,2025-01-24T18:58:00
464,verify_email,2025-01-24T18:59:00
1110,complete_profile,2025-01-24T19:01:00
1620,create_project,2025-01-24T19:06:00
1703,signup,2025-01-24T19:17:00
4757,invite_teammate,2025-01-24T19:20:00
1813,create_project,2025-01-24T19:22:00
3785,verify_email,2025-01-24T19:22:00
4446,connect_source,2025-01-24T19:26:00
5255,verify_email,2025-01-24T19:27:00
5692,signup,2025-01-24T19:28:00
5499,signup,2025-01-24T19:29:00
1703,verify_email,2025-01-24T19:49:00
5255,complete_profile,2025-01-24T19:50:00
